movie_id,genres,runtime_minutes,start_year,primary_title,numvotes,averagerating,rating_category
tt1999189,Comedy,89.0,2011,Klarer Fall für Bär - Gefährlicher Freundschaftsdienst,13,6.8,Average
tt1999192,Comedy,89.0,2011,Kevin Hart: Laugh at My Pain,5081,7.4,Good
tt1999225,Drama,87.0,2013,"Se Eu Fosse Ladrão, Roubava",33,6.3,Average
tt1999228,Documentary,57.0,2010,Ozenicu celo selo,6,8.2,Good
tt1999239,Biography,76.0,2011,Pro Wrestler,9,7.3,Good
tt1999246,Drama,103.0,2013,A Vida Invisível,106,5.2,Average
tt1999250,Action,140.0,2011,Singam Puli,129,4.5,Average
tt1999260,Documentary,72.0,2011,The Rebel: Guido Picelli - The Forgotten Hero,7,9.0,Good
tt1999261,Documentary,91.0,2011,Tahrir: Liberation Square,58,7.5,Good
tt1999284,Documentary,45.0,2011,The Making of the Kennedys,7,5.1,Average
tt1999319,Documentary,83.0,2012,When New Year Comes on Shabbat,6,9.0,Good
tt1999828,Drama,95.0,2011,Always Brando,32,6.8,Average
tt1999834,Drama,100.0,2011,Love and Revolution,207,5.5,Average
tt1999851,Horror,95.0,2011,Caustic Zombies,15,5.7,Average
tt1999857,Drama,86.0,2011,Cycle Kick,92,6.8,Average
tt1999890,Horror,89.0,2018,Hell Fest,8662,5.5,Average
tt1999929,Sci-Fi,95.0,2018,Mystic Rising,8,7.2,Good
tt1999935,Crime,100.0,2011,Not a Love Story,660,5.0,Average
tt1999948,Biography,90.0,2011,Rubaru,7,7.6,Good
tt1999987,Drama,98.0,2013,Breathe In,13239,6.4,Average
tt1999991,Documentary,103.0,2011,We Were There,9,6.9,Average
tt1999995,Horror,93.0,2012,Would You Rather,32404,5.7,Average
tt2000435,Documentary,65.0,2011,Tributes: Pulse,18,6.8,Average
tt2000441,Drama,103.0,2011,Wounded,13,6.4,Average
tt2002606,Drama,120.0,2011,Ant Scream,135,6.2,Average
tt2002626,Drama,121.0,2012,We Were There: True Love,368,7.2,Good
tt2002679,Drama,104.0,2011,I Hate Tom Petty,18,7.8,Good
tt2002718,Action,107.0,2013,Machete Kills,69968,5.6,Average
tt2002742,Comedy,100.0,2011,Nobel Thief,157,6.7,Average
tt2002749,Comedy,80.0,2011,Oliendo a Perro,12,6.8,Average
tt2002759,Comedy,92.0,2012,PerfectMatch,24,6.5,Average
tt2002763,Documentary,95.0,2011,Pinku Eiga: Inside the Pleasure Dome of Japanese Erotic Cinema,6,5.0,Average
tt2002779,Drama,66.0,2011,Salsipuedes,27,6.0,Average
tt2002781,Comedy,167.0,2011,Saudade,86,6.6,Average
tt2002789,Horror,90.0,2012,6 Degrees of Hell,584,2.6,Bad
tt2002868,Action,154.0,2015,Anegan,2571,6.7,Average
tt2004172,Drama,74.0,2012,Bijuka,22,6.8,Average
tt2004175,Horror,93.0,2012,Blood Rites,52,3.8,Bad
tt2004191,Drama,123.0,2011,Chaappa Kurish,965,7.0,Average
tt2004205,Comedy,95.0,2013,Detonator,36,7.1,Good
tt2004211,Comedy,98.0,2011,Qin Mi Di Ren,136,4.7,Average
tt2004216,Romance,86.0,2015,I Really Hate My Ex,42,6.3,Average
tt2004245,Documentary,60.0,2011,Hollywood Invasion,5,7.6,Good
tt2004254,Drama,88.0,2011,My Tomorrow,87,4.5,Average
tt2004258,Documentary,90.0,2011,Intro,5,7.6,Good
tt2004270,Drama,93.0,2011,My Name Is Ki,312,5.9,Average
tt2004271,Drama,108.0,2013,King's Faith,665,6.5,Average
tt2004279,Drama,100.0,2011,The Adopted,1373,6.8,Average
tt2004304,Documentary,95.0,2014,Mission Blue,1241,8.0,Good
tt2004331,Biography,147.0,2011,Queen of Media,18,6.4,Average
tt2004334,Drama,78.0,2011,Rising Tide,33,4.9,Average
tt2004337,Drama,95.0,2011,Scossa,10,6.7,Average
tt2004350,Documentary,84.0,2011,Sibérie,39,4.8,Average
tt2004360,Documentary,46.0,2010,Souvenirs d'une année à Marienbad,15,6.3,Average
tt2004365,Documentary,90.0,2016,State of Control,6,8.2,Good
tt2004382,Biography,101.0,2011,The Ballad of Mott the Hoople,41,7.5,Good
tt2004391,Documentary,67.0,2011,The Frog Princes,7,7.0,Average
tt2004402,Drama,76.0,2011,The Surrogate Mary,9,5.9,Average
tt2004405,Action,96.0,2012,The United,118,6.7,Average
tt2004415,Drama,86.0,2011,Umilinta,71,7.7,Good
tt2004419,Horror,90.0,2013,Sanatorium,779,5.0,Average
tt2004420,Comedy,97.0,2014,Neighbors,266020,6.3,Average
tt2004423,Drama,104.0,2011,Viditelny svet,51,6.5,Average
tt2004432,Action,106.0,2013,Wolf Creek 2,15829,6.1,Average
tt2004433,Comedy,88.0,2011,Wops the Movie,37,6.9,Average
tt2005151,Comedy,114.0,2016,War Dogs,154029,7.1,Good
tt2005153,Romance,89.0,2012,Backwards,658,5.5,Average
tt2005156,Comedy,110.0,2012,BearCity 2: The Proposal,480,6.4,Average
tt2005164,Comedy,92.0,2012,Breathless,1238,5.1,Average
tt2005173,Comedy,83.0,2012,Cassos,62,5.8,Average
tt2005185,Action,92.0,2013,Concrete Blondes,582,4.9,Average
tt2005190,Comedy,96.0,2011,Darkwood Manor,51,5.8,Average
tt2005207,Drama,100.0,2011,The Rumble of the Stones,156,6.7,Average
tt2005225,Biography,105.0,2011,From the Back of the Room,17,7.7,Good
tt2005246,Adventure,95.0,2014,Escapes,17,7.5,Good
tt2005255,Drama,160.0,2012,Crow's Thumb,217,6.6,Average
tt2005276,Biography,120.0,2012,Mumia: Long Distance Revolutionary,437,7.6,Good
tt2005299,Drama,93.0,2011,Nebesnyy sud,498,7.2,Good
tt2005328,Adventure,84.0,2011,Roark Comptons: The Motion Picture,7,8.4,Good
tt2005330,Documentary,99.0,2011,Motherland or Death,37,7.4,Good
tt2005331,Crime,86.0,2012,Rose,35,7.1,Good
tt2005363,Action,100.0,2011,Tekken: Blood Vengeance,4965,5.9,Average
tt2005364,Drama,138.0,2010,Thakita Thakita,50,6.4,Average
tt2005374,Crime,105.0,2013,The Frozen Ground,51915,6.4,Average
tt2006036,Action,78.0,2011,1 911 Jak Boyz,5,4.4,Average
tt2006040,Comedy,100.0,2012,A Fantastic Fear of Everything,13315,5.9,Average
tt2006051,Drama,88.0,2012,Ali,136,6.4,Average
tt2006059,Drama,92.0,2012,Auf den zweiten Blick,11,6.4,Average
tt2006088,Comedy,98.0,2013,Chez Upshaw,41,7.3,Good
tt2006093,Horror,71.0,2011,Dead Bodies Everywhere,13,6.9,Average
tt2006105,Documentary,59.0,2011,Entrée du personnel,16,6.8,Average
tt2006109,Comedy,90.0,2011,Love Is All,117,4.4,Average
tt2006141,Thriller,88.0,2016,1959,25,7.7,Good
tt2006160,Documentary,66.0,2011,"The Anabasis of May and Fusako Shigenobu, Masao Adachi and 27 Years Without Images",63,7.0,Average
tt2006168,Drama,91.0,2012,La última isla,39,5.7,Average
tt2006174,Comedy,95.0,2011,Long Ruoi,130,6.3,Average
tt2006181,Comedy,101.0,2013,Jellyfish Eyes,378,4.9,Average
tt2006189,Documentary,110.0,2011,The Sketch of Mujo,5,6.8,Average
tt2006201,Drama,95.0,2011,Secrets of the Village,6,6.7,Average
tt2006209,Documentary,88.0,2011,Quantum Men,16,5.6,Average
tt2006224,Documentary,69.0,2011,Saicomania,10,8.1,Good
tt2006240,Thriller,98.0,2015,Spades,19,6.8,Average
tt2006264,Adventure,100.0,2011,The Freelands,11,7.0,Average
tt2006295,Biography,127.0,2015,The 33,32263,6.9,Average
tt2006670,Drama,83.0,2012,10th Day,46,6.7,Average
tt2006690,Thriller,93.0,2011,Awakened,37,4.4,Average
tt2006691,Documentary,55.0,2011,Beatboxing: The Fifth Element of Hip Hop,5,8.0,Good
tt2006716,Documentary,95.0,2011,Death of an Indie label,17,8.7,Good
tt2006719,Horror,90.0,2014,Disciples,214,2.1,Bad
tt2006721,Comedy,110.0,2012,Divorce Invitation,1333,4.7,Average
tt2006722,Crime,74.0,2011,Doctors of the Dark Side,42,7.4,Good
tt2006753,Action,85.0,2014,Heavenly Sword,1716,5.3,Average
tt2006781,Drama,100.0,2011,The Last Man on Earth,605,6.1,Average
tt2006791,Adventure,105.0,2012,The Fourth Dimension,427,6.1,Average
tt2006801,Horror,86.0,2012,Night of the Living Dead: Resurrection,1236,2.7,Bad
tt2006802,Drama,95.0,2012,Gebo et l'ombre,522,6.5,Average
tt2006809,Drama,99.0,2015,Pain Is Beautiful,42,5.5,Average
tt2006810,Comedy,105.0,2012,Papadopoulos & Sons,2157,6.1,Average
tt2006846,Drama,74.0,2012,Sofía y el Terco,231,7.0,Average
tt2006855,Drama,69.0,2011,Taken in,8,8.6,Good
tt2006869,Documentary,99.0,2011,The Four Year Plan,774,7.4,Good
tt2006894,Drama,113.0,2012,All Is Silence,197,5.0,Average
tt2007337,Adventure,109.0,2011,Action Figures,8,6.5,Average
tt2007355,Crime,45.0,2010,CSI: Elverum 2,8,6.9,Average
tt2007360,Comedy,92.0,2013,Computer Chess,4047,6.3,Average
tt2007385,Documentary,90.0,2011,From the Sky Down,826,7.4,Good
tt2007387,Action,133.0,2011,The Front Line,5307,7.4,Good
tt2007395,Documentary,62.0,2011,Honk!,11,7.5,Good
tt2007401,Documentary,73.0,2011,Il se peut que la beauté ait renforcé notre résolution - Masao Adachi,86,7.3,Good
tt2007403,Biography,71.0,2011,Medelsohn's Incessant Visions,17,7.1,Good
tt2007405,Documentary,58.0,2011,Derek Jeter 3K,57,7.7,Good
tt2007409,Crime,109.0,2010,Retribution,233,6.0,Average
tt2007413,Action,115.0,2011,Quick,932,5.8,Average
tt2007418,Documentary,70.0,2011,Les trois disparitions de Soad Hosni,10,7.9,Good
tt2007421,Adventure,86.0,2011,The Double Steps,146,5.8,Average
tt2007443,Drama,84.0,2011,Passionflower,56,6.5,Average
tt2007446,Documentary,100.0,2011,Poussières d'Amérique,25,5.2,Average
tt2007453,Drama,101.0,2010,Sailor,17,7.6,Good
tt2007461,Documentary,102.0,2011,Spectres,12,5.6,Average
tt2007478,Documentary,60.0,2011,The End of the World Begins with One Lie,5,6.8,Average
tt2007499,Documentary,65.0,2011,The Wayman Tisdale Story,28,7.9,Good
tt2007505,Drama,84.0,2011,Tron Wayne Gacy,5,4.2,Average
tt2007506,Documentary,84.0,2011,Truckfighters,136,8.2,Good
tt2007514,Documentary,99.0,2011,Vikingland,20,6.2,Average
tt2007521,Comedy,94.0,2011,Xiang Xiao Qiang Yi Yang Huo Zhe,5,4.6,Average
tt2007932,Biography,90.0,2011,Bob Marley: The Making of a Legend,93,8.2,Good
tt2007936,Documentary,90.0,2011,Correspondencia Jonas Mekas - J.L. Guerin,64,7.7,Good
tt2007959,Documentary,61.0,2011,Hollywood Talkies,15,4.8,Average
tt2007973,Drama,135.0,2010,Kusume Rumal 2,27,6.9,Average
tt2007993,Action,144.0,2011,Warriors of the Rainbow: Seediq Bale I,6313,7.4,Good
tt2007995,Documentary,63.0,2011,Screaming in High Heels: The Rise & Fall of the Scream Queen Era,246,6.8,Average
tt2008006,Drama,118.0,2011,A Simple Life,4824,7.6,Good
tt2008009,Drama,1440.0,2010,The Clock,219,8.9,Good
tt2008027,Drama,94.0,2010,My Sexual Life,35,7.3,Good
tt2008434,Documentary,88.0,2011,2 steg från Håkan,103,6.4,Average
tt2008443,Action,126.0,2011,After Hours: The Movie,23,8.1,Good
tt2008457,Comedy,80.0,2014,Assolo,18,5.4,Average
tt2008479,Documentary,75.0,2011,Caffe Auschwitz,19,8.5,Good
tt2008486,Drama,95.0,2012,Crossroad,189,5.1,Average
tt2008487,Comedy,95.0,2011,Curse of the Weed Eater,12,7.5,Good
tt2008506,Biography,88.0,2011,Fantome Island,9,8.2,Good
tt2008513,Documentary,95.0,2011,First Position,3178,7.6,Good
tt2008523,Drama,107.0,2011,Fairy Tale,243,5.1,Average
tt2008534,Adventure,85.0,2011,Hong Gil-dong 2084,10,5.1,Average
tt2008553,Drama,96.0,2010,La Esmeralda 1879,29,5.3,Average
tt2008554,Drama,85.0,2011,Expecting,27,5.9,Average
tt2008562,Comedy,92.0,2012,Le grand soir,1729,5.9,Average
tt2008602,Thriller,95.0,2012,Privacy,46,7.0,Average
tt2008627,Comedy,80.0,2016,Serial Dater,15,4.1,Average
tt2008647,Action,75.0,2011,Termite: The Walls Have Eyes,144,3.7,Bad
tt2008655,Drama,90.0,2014,The Drunk,94,7.3,Good
tt2008669,Horror,71.0,2011,The Yesterday's Shadows,6,4.0,Bad
tt2008670,Drama,84.0,2011,The Perfect Mistress,7,7.4,Good
tt2008689,Documentary,78.0,2011,Why Competitions,10,7.9,Good
tt2008693,Drama,75.0,2012,alaskaLand,7,5.7,Average
tt2009402,Drama,79.0,2012,23 Minutes to Sunrise,545,4.1,Average
tt2009406,Drama,103.0,2013,9 Full Moons,279,5.2,Average
tt2009409,Documentary,75.0,2012,A Common Purpose,5,5.8,Average
tt2009429,Documentary,88.0,2012,Behind the Orange Curtain,39,7.8,Good
tt2009432,Drama,92.0,2013,Redemption Trail,70,6.0,Average
tt2009436,Documentary,76.0,2011,Black Block,86,7.6,Good
tt2009450,Documentary,51.0,2011,Citizen USA: A 50 State Road Trip,130,5.6,Average
tt2009459,Drama,45.0,2011,Deleted,9,7.8,Good
tt2009494,Action,99.0,2010,I Am a Dad,216,6.3,Average
tt2009519,Drama,111.0,2012,Mary's Buttons,36,7.2,Good
tt2009550,Documentary,94.0,2011,Perry Rhodan - Unser Mann im All,36,6.6,Average
tt2009589,Action,150.0,2011,Thambikottai,25,3.4,Bad
tt2009591,Horror,95.0,2011,The Blackness,13,6.4,Average
tt2009592,Action,110.0,2016,The Blueberry Hunt,183,5.7,Average
tt2009606,Drama,96.0,2013,Believe,695,5.7,Average
tt2009643,Comedy,84.0,2011,Either Way,516,6.7,Average
tt2010877,Documentary,85.0,2011,A Year in the Clouds,9,5.3,Average
tt2010887,Documentary,60.0,2011,Alex: A Life Fast Forward,26,8.7,Good
tt2010896,Drama,124.0,2011,As I Die Slowly,7,8.6,Good
tt2010901,Music,110.0,2011,Bad Company: Live at Wembley,8,8.0,Good
tt2010914,Action,110.0,2011,Behzat Ç.: Seni Kalbime Gömdüm,8462,7.7,Good
tt2010919,Adventure,61.0,2011,Better Than Chocolate,10,5.2,Average
tt2010938,Documentary,77.0,2012,Burning Man: Metropolis,77,8.9,Good
tt2010939,Biography,74.0,2012,One Track Heart: The Story of Krishna Das,115,6.2,Average
tt2010942,Sci-Fi,75.0,2010,Cassette,6,7.0,Average
tt2010950,Comedy,82.0,2013,King of Herrings,57,6.8,Average
tt2010958,Drama,48.0,2011,Days of Grass,62,6.4,Average
tt2010971,Documentary,95.0,2011,Der Pakt mit dem Panda - Was uns der WWF verschweigt,15,7.3,Good
tt2010976,Drama,89.0,2012,Devoured,1427,5.4,Average
tt2010991,Documentary,75.0,2011,The End of the Potemkin,7,6.7,Average
tt2011027,Horror,84.0,2012,Get Out Alive,28,6.0,Average
tt2011032,Drama,93.0,2015,H4,12,6.9,Average
tt2011040,Drama,99.0,2012,Here Build Your Homes,22,6.8,Average
tt2011045,Adventure,113.0,2011,Hombre y tierra,16,7.1,Good
tt2011063,Drama,70.0,2012,In This Room,6,7.0,Average
tt2011067,Drama,100.0,2012,Industria Argentina,22,7.0,Average
tt2011076,Drama,126.0,2011,Jump Ashin!,769,7.1,Good
tt2011100,Documentary,55.0,2011,Leva,12,6.8,Average
tt2011130,Drama,100.0,2012,Miel de naranjas,269,5.7,Average
tt2011138,Drama,71.0,2011,Monsters Club,238,6.3,Average
tt2011155,Drama,80.0,2012,The Whirlpool,21,7.2,Good
tt2011156,Action,67.0,2011,Nightwolf,12,5.3,Average
tt2011159,Action,84.0,2014,No Good Deed,16045,5.6,Average
tt2011163,Biography,67.0,2011,O'mast,32,8.7,Good
tt2011174,Drama,119.0,2011,Orma Mathram,25,5.4,Average
tt2011183,Comedy,88.0,2011,Pastorela,843,6.2,Average
tt2011197,Biography,113.0,2012,Question One,21,7.4,Good
tt2011223,Comedy,83.0,2012,Scenes from a Gay Marriage,1075,5.6,Average
tt2011232,Documentary,74.0,2011,Sigur Rós: Inni,643,7.9,Good
tt2011257,Comedy,95.0,2011,Lian xia lian xia lian lian xia,89,4.7,Average
tt2011265,Documentary,80.0,2012,Tchoupitoulas,202,6.5,Average
tt2011269,Action,95.0,2012,Terminal Legacy,59,5.7,Average
tt2011271,Comedy,90.0,2012,The Secret Disco Revolution,226,5.8,Average
tt2011276,Horror,87.0,2013,Banshee Chapter,8219,5.5,Average
tt2011296,Documentary,88.0,2011,The Hungry Tide,8,7.1,Good
tt2011300,Comedy,80.0,2012,The Kitchen,1478,5.0,Average
tt2011304,Drama,95.0,2014,The Lower Angels,10,6.6,Average
tt2011311,Crime,120.0,2018,The Outsider,16050,6.3,Average
tt2011313,Horror,119.0,2015,The Power,124,6.7,Average
tt2011314,Documentary,69.0,2011,The Prodigy: World's on Fire,124,8.3,Good
tt2011323,Drama,90.0,2011,The Watering Hole,8,4.6,Average
tt2011345,Documentary,91.0,2011,Un foglio bianco - Appunti su 'Il villaggio di cartone',7,6.9,Average
tt2011351,Comedy,68.0,2012,Chips,145,6.8,Average
tt2011358,Documentary,48.0,2011,Vielleicht existiert Armenien nur in meiner Vorstellung,7,3.3,Bad
tt2011366,Documentary,78.0,2011,Waking the Green Tiger,18,7.7,Good
tt2011871,Action,86.0,2010,Ashok Chakra: Tribute to Real Heroes,5,4.6,Average
tt2011909,Comedy,70.0,2011,Doverfield,21,2.8,Bad
tt2011936,Drama,113.0,2016,Humidity,637,6.0,Average
tt2011937,Documentary,88.0,2011,Iggy & The Stooges: Raw Power Live - In the Hands of the Fans,11,6.8,Average
tt2011938,Documentary,52.0,2011,The Silence of Pelesjan,49,6.6,Average
tt2011953,Drama,101.0,2012,Keep the Lights On,4984,6.3,Average
tt2011956,Biography,84.0,2010,Passion,7,8.4,Good
tt2011961,Comedy,93.0,2012,Ducoboo 2: Crazy Vacation,312,4.2,Average
tt2011971,Comedy,94.0,2011,Monsieur Lazhar,18163,7.5,Good
tt2011993,Comedy,90.0,2013,Pauvre Richard!,57,3.8,Bad
tt2012007,Action,100.0,2011,Revenge of the Black Eagle,5,8.6,Good
tt2012011,Drama,82.0,2013,Scenic Route,9780,6.5,Average
tt2012062,Documentary,86.0,2011,The Film Peddler,11,6.2,Average
tt2012099,Action,85.0,2011,This Tunnel South,15,6.8,Average
tt2012110,Drama,89.0,2012,Being Venice,61,4.7,Average
tt2012576,Drama,116.0,2011,Bubble Gum,423,7.3,Good
tt2012599,Comedy,81.0,2011,JumpRopeSprint,5,4.2,Average
tt2012624,Action,103.0,2011,Mortal Enemies,98,7.0,Average
tt2012630,Documentary,47.0,2011,Recuerdos de una mañana,24,7.6,Good
tt2012645,Action,99.0,2012,Polish Roulette,359,4.1,Average
tt2012648,Documentary,59.0,2011,The Camera That Changed the World,35,8.1,Good
tt2012659,Documentary,57.0,2011,Tonia and Her Children,15,7.7,Good
tt2012665,Drama,90.0,2013,Repentance,2122,4.8,Average
tt2013233,Drama,95.0,2012,Hotaru the Movie: It's Only a Little Light in My Life,240,6.0,Average
tt2013243,Drama,104.0,2011,La Run,144,6.6,Average
tt2013281,Comedy,82.0,2013,The Guerilla Picture Show,13,7.1,Good
tt2013293,Animation,126.0,2013,The Wind Rises,60943,7.8,Good
tt2013298,Comedy,102.0,2011,Honey PuPu,79,5.3,Average
tt2013299,Comedy,131.0,2012,Ushijima the Loan Shark,127,6.2,Average
tt2014168,Comedy,95.0,2013,A Strange Brand of Happy,101,5.4,Average
tt2014191,Drama,104.0,2013,Chapman,31,7.5,Good
tt2014198,Drama,106.0,2013,Crimson Winter,360,3.3,Bad
tt2014202,Western,94.0,2012,Dawn Rider,1787,4.9,Average
tt2014225,Thriller,92.0,2013,Forever's End,226,5.0,Average
tt2014236,Drama,113.0,2010,Hiding Place,10,7.3,Good
tt2014239,Drama,120.0,2014,HorrorCon,17,6.5,Average
tt2014248,Documentary,90.0,2012,The Perfect Human Diet,615,6.5,Average
tt2014255,Documentary,78.0,2011,Iranian Taboo,39,8.6,Good
tt2014259,Documentary,52.0,2011,Jekyll und Hyde - Das Andere in uns,10,8.3,Good
tt2014260,Comedy,135.0,2011,Jihne Mera Dil Luteya,874,7.4,Good
tt2014266,Action,108.0,2012,Hans Kloss: More Than Death at Stake,559,4.5,Average
tt2014268,Drama,82.0,2010,La rizière,19,7.4,Good
tt2014270,Drama,97.0,2011,"Lahko noc, gospodicna",140,7.1,Good
tt2014271,Comedy,95.0,2016,Laughing at the Moon,21,6.6,Average
tt2014295,Adventure,94.0,2014,The Silent Mountain,516,5.5,Average
tt2014304,Comedy,67.0,2010,Nice Guys,9,7.3,Good
tt2014319,Comedy,103.0,2015,Plan 9,1681,5.7,Average
tt2014324,Comedy,90.0,2014,Prose & Cons,12,6.5,Average
tt2014338,Documentary,99.0,2012,Side by Side,12452,7.6,Good
tt2014341,Comedy,79.0,2016,Amazing Ape,22,5.8,Average
tt2014346,Comedy,76.0,2012,Somebody Up There Likes Me,1397,5.8,Average
tt2014349,Action,85.0,2012,Spare Time Killers,29,7.9,Good
tt2014351,Documentary,93.0,2012,Spinning Plates,888,7.2,Good
tt2014366,Drama,104.0,2013,The Film-Maker's Son,6,7.7,Good
tt2014385,Romance,155.0,2011,Udhayan,19,4.4,Average
tt2014389,Action,108.0,2011,Veppam,122,4.8,Average
tt2014392,Biography,110.0,2011,Violeta Went to Heaven,1877,7.3,Good
tt2015298,Documentary,110.0,2011,Autoluminescent: Rowland S. Howard,237,7.9,Good
tt2015303,Biography,58.0,2011,Ameer Got His Gun,7,7.9,Good
tt2015315,Action,122.0,2011,Hindsight,1081,6.4,Average
tt2015324,Action,95.0,2011,Burned Soul,24,5.1,Average
tt2015332,Action,96.0,2011,Catatan (Harian) si Boy,119,6.8,Average
tt2015336,Family,45.0,2011,Christmas Snow Angels,6,8.5,Good
tt2015338,Documentary,80.0,2011,Constantino,11,5.4,Average
tt2015340,Comedy,95.0,2011,Things from Another World,484,5.4,Average
tt2015366,Drama,103.0,2013,Esterno sera,10,5.4,Average
tt2015367,Action,137.0,2012,Eurocrime! The Italian Cop and Gangster Films That Ruled the '70s,261,7.7,Good
tt2015370,Documentary,80.0,2011,Finding Joe,253,6.8,Average
tt2015381,Action,121.0,2014,Guardians of the Galaxy,948394,8.1,Good
tt2015412,Biography,88.0,2012,In Heaven There Is No Beer,26,7.8,Good
tt2015422,Crime,90.0,2011,A Landscape of Lies - Directors Cut,31,5.0,Average
tt2015457,Drama,66.0,2012,Open Five 2,35,7.1,Good
tt2015462,Drama,91.0,2012,Payback Season,563,3.6,Bad
tt2015468,Horror,110.0,2011,Rage,18,2.4,Bad
tt2015474,Drama,99.0,2012,Over the Edge,839,4.9,Average
tt2015478,Comedy,96.0,2011,Lovemakers,917,2.8,Bad
tt2015482,Comedy,92.0,2012,Sexually Frank,9,8.6,Good
tt2015503,Horror,86.0,2013,The Devil's Dozen,409,3.5,Bad
tt2015508,Adventure,97.0,2011,The Last Dogs of Winter,39,7.7,Good
tt2016152,Musical,108.0,2011,Balla con noi - Let's Dance,19,4.7,Average
tt2016153,Drama,95.0,2012,Between Friends,12,6.0,Average
tt2016168,Drama,80.0,2012,Come Morning,276,5.7,Average
tt2016194,Horror,90.0,2011,Foreclosure,11,6.8,Average
tt2016214,Documentary,48.0,2011,Il Lombardia,14,7.1,Good
tt2016229,Comedy,96.0,2013,Lionhead,68,5.5,Average
tt2016242,Drama,85.0,2014,Mirage,370,5.5,Average
tt2016259,Documentary,80.0,2011,Peace Out,50,8.5,Good
tt2016296,Comedy,146.0,2011,Teja Bhai and Family,247,3.4,Bad
tt2016331,Documentary,83.0,2012,Superthief: Inside America's Biggest Bank Score,20,6.2,Average
tt2016335,Comedy,94.0,2015,Walter,1747,5.4,Average
tt2016336,Horror,80.0,2011,Waterfront Inn,26,7.1,Good
tt2016845,Drama,95.0,2011,Aagaah: The Warning,18,3.9,Bad
tt2016868,Adventure,70.0,2011,Bogyó és Babóca - 13 ÚJ mese,27,7.7,Good
tt2016872,Comedy,84.0,2011,Budz House,418,3.3,Bad
tt2016894,Action,132.0,2012,Ek Tha Tiger,26393,5.5,Average
tt2016900,Documentary,99.0,2011,FM 1992,9,7.0,Average
tt2016914,Documentary,95.0,2011,I'm Not Dead Yet,7,7.3,Good
tt2016915,Comedy,71.0,2011,In Search of La Che,17,7.6,Good
tt2016940,Action,105.0,2013,Man of Tai Chi,32991,6.1,Average
tt2016955,Drama,91.0,2011,Nuit #1,752,6.4,Average
tt2016959,Drama,80.0,2011,We 3,669,6.1,Average
tt2016992,Drama,90.0,2011,Son of the Stars,6,7.3,Good
tt2017013,Adventure,93.0,2011,"The Good, the Bad and the Coyote",11,5.2,Average
tt2017015,Documentary,86.0,2011,La maleta mexicana,214,7.6,Good
tt2017020,Adventure,105.0,2013,The Smurfs 2,34229,5.4,Average
tt2017033,Action,95.0,2012,Trigger,14,6.4,Average
tt2017038,Action,106.0,2013,All Is Lost,70888,6.9,Average
tt2017452,Drama,104.0,2011,205: Room of Fear,700,5.2,Average
tt2017486,Comedy,112.0,2014,Closer to the Moon,3585,7.0,Average
tt2017492,Drama,75.0,2013,Grave Secrets,44,7.0,Average
tt2017551,Drama,72.0,2012,Meeting on the Stairs,9,8.1,Good
tt2017556,Documentary,51.0,2011,Never Come Back,14,6.8,Average
tt2017561,Action,110.0,2013,Journey to the West,10728,6.8,Average
tt2017634,Documentary,80.0,2013,Kink,1089,6.3,Average
